file,line,type,pattern,original,cleaned
末日咆哮1_utf8.txt,14946,star_restore,\*\*\*交易区,显然联盟中的情况比彩蛛儿预想中的稍好一些，至少***交易区还没有被关停。许默在官方交易区将那二百多枚一级原始碎片兑换成水果币后，并没有急于在电子交易区将水果币兑,显然联盟中的情况比彩蛛儿预想中的稍好一些，至少黑市交易区还没有被关停。许默在官方交易区将那二百多枚一级原始碎片兑换成水果币后，并没有急于在电子交易区将水果币兑换
末日咆哮1_utf8.txt,14946,pinyin_or_other,,显然联盟中的情况比彩蛛儿预想中的稍好一些，至少***交易区还没有被关停。许默在官方交易区将那二百多枚一级原始碎片兑换成水果币后，并没有急于在电子交易区将水果币兑,显然联盟中的情况比彩蛛儿预想中的稍好一些，至少黑市交易区还没有被关停。许默在官方交易区将那二百多枚一级原始碎片兑换成水果币后，并没有急于在电子交易区将水果币兑换
末日咆哮1_utf8.txt,14960,star_restore,时间\*\*\*空,威力虽然相当可观，但这支二级的“乌兹冲锋枪”同样有着一个事实上也算不得缺点的缺点，那就是太烧子弹了。在正常的射速下，单碎片强化的“乌兹冲锋枪”可以在不到三秒的时,威力虽然相当可观，但这支二级的“乌兹冲锋枪”同样有着一个事实上也算不得缺点的缺点，那就是太烧子弹了。在正常的射速下，单碎片强化的“乌兹冲锋枪”可以在不到三秒的时
末日咆哮1_utf8.txt,14960,pinyin_or_other,,威力虽然相当可观，但这支二级的“乌兹冲锋枪”同样有着一个事实上也算不得缺点的缺点，那就是太烧子弹了。在正常的射速下，单碎片强化的“乌兹冲锋枪”可以在不到三秒的时,威力虽然相当可观，但这支二级的“乌兹冲锋枪”同样有着一个事实上也算不得缺点的缺点，那就是太烧子弹了。在正常的射速下，单碎片强化的“乌兹冲锋枪”可以在不到三秒的时
末日咆哮1_utf8.txt,14986,star_restore,青龙、\*\*\*、朱雀,白衣男子端起茶杯吹了吹，平定了一下情绪，郑重道：“军方有一支全部由末日碎片能力者组成的特殊部队，代号为‘星宿’，具体人数不明，下属青龙、***、朱雀、玄武四个大,白衣男子端起茶杯吹了吹，平定了一下情绪，郑重道：“军方有一支全部由末日碎片能力者组成的特殊部队，代号为‘星宿’，具体人数不明，下属青龙、白虎、朱雀、玄武四个大分
末日咆哮1_utf8.txt,14986,pinyin_or_other,,白衣男子端起茶杯吹了吹，平定了一下情绪，郑重道：“军方有一支全部由末日碎片能力者组成的特殊部队，代号为‘星宿’，具体人数不明，下属青龙、***、朱雀、玄武四个大,白衣男子端起茶杯吹了吹，平定了一下情绪，郑重道：“军方有一支全部由末日碎片能力者组成的特殊部队，代号为‘星宿’，具体人数不明，下属青龙、白虎、朱雀、玄武四个大分
末日咆哮1_utf8.txt,15066,star_restore,借过联盟中的\*\*\*保密,借过联盟中的***保密电话验证了账户余额，并改过初始密码后，许默烧掉了那张已经记在脑子里的卡片，随后径直离开了联盟总部所在地。,借过联盟中的内部保密电话验证了账户余额，并改过初始密码后，许默烧掉了那张已经记在脑子里的卡片，随后径直离开了联盟总部所在地。
末日咆哮1_utf8.txt,15066,pinyin_or_other,,借过联盟中的***保密电话验证了账户余额，并改过初始密码后，许默烧掉了那张已经记在脑子里的卡片，随后径直离开了联盟总部所在地。,借过联盟中的内部保密电话验证了账户余额，并改过初始密码后，许默烧掉了那张已经记在脑子里的卡片，随后径直离开了联盟总部所在地。
末日咆哮1_utf8.txt,15072,star_restore,华夏\*\*\*方,在即将道别之际，许默将自己在联盟中第一次兑换水果币得到的那张华夏银行金卡放在了宫小叶的手上，叮嘱道：“小叶姐，你也知道，这次华夏***方是真的开始动手对民间末日,在即将道别之际，许默将自己在联盟中第一次兑换水果币得到的那张华夏银行金卡放在了宫小叶的手上，叮嘱道：“小叶姐，你也知道，这次华夏军方是真的开始动手对民间末日碎片
末日咆哮1_utf8.txt,15072,pinyin_or_other,,在即将道别之际，许默将自己在联盟中第一次兑换水果币得到的那张华夏银行金卡放在了宫小叶的手上，叮嘱道：“小叶姐，你也知道，这次华夏***方是真的开始动手对民间末日,在即将道别之际，许默将自己在联盟中第一次兑换水果币得到的那张华夏银行金卡放在了宫小叶的手上，叮嘱道：“小叶姐，你也知道，这次华夏军方是真的开始动手对民间末日碎片
末日咆哮1_utf8.txt,15106,star_restore,镜头\*\*\*现,在电视中提及一则有关旧城区改造的新闻时，镜头***现的一片低矮棚户区忽然让许默觉得似乎有些眼熟，还没等许默想起那个不到两秒的画面他到底在哪里见过时，坐在一旁的许,在电视中提及一则有关旧城区改造的新闻时，镜头中出现的一片低矮棚户区忽然让许默觉得似乎有些眼熟，还没等许默想起那个不到两秒的画面他到底在哪里见过时，坐在一旁的许南
末日咆哮1_utf8.txt,15106,pinyin_or_other,,在电视中提及一则有关旧城区改造的新闻时，镜头***现的一片低矮棚户区忽然让许默觉得似乎有些眼熟，还没等许默想起那个不到两秒的画面他到底在哪里见过时，坐在一旁的许,在电视中提及一则有关旧城区改造的新闻时，镜头中出现的一片低矮棚户区忽然让许默觉得似乎有些眼熟，还没等许默想起那个不到两秒的画面他到底在哪里见过时，坐在一旁的许南
末日咆哮1_utf8.txt,15108,star_restore,你\*\*\*那份闲心,“拆迁就拆迁呗，又拆不到咱们这儿，你***那份闲心干嘛？”柳淑娴为许默夹了一块红烧肉放在碗中，不以为然道。,“拆迁就拆迁呗，又拆不到咱们这儿，你操那份闲心干嘛？”柳淑娴为许默夹了一块红烧肉放在碗中，不以为然道。
末日咆哮1_utf8.txt,15108,pinyin_or_other,,“拆迁就拆迁呗，又拆不到咱们这儿，你***那份闲心干嘛？”柳淑娴为许默夹了一块红烧肉放在碗中，不以为然道。,“拆迁就拆迁呗，又拆不到咱们这儿，你操那份闲心干嘛？”柳淑娴为许默夹了一块红烧肉放在碗中，不以为然道。
末日咆哮1_utf8.txt,15250,star_restore,华夏\*\*\*方,许默的话倒并不是客套，以华夏国那种严格的管制，用常规手段将一亿五千万这么一笔庞大的资金转回国内，这无异于明摆着告诉华夏***方自己的末日碎片能力者身份。,许默的话倒并不是客套，以华夏国那种严格的管制，用常规手段将一亿五千万这么一笔庞大的资金转回国内，这无异于明摆着告诉华夏军方自己的末日碎片能力者身份。
末日咆哮1_utf8.txt,15250,pinyin_or_other,,许默的话倒并不是客套，以华夏国那种严格的管制，用常规手段将一亿五千万这么一笔庞大的资金转回国内，这无异于明摆着告诉华夏***方自己的末日碎片能力者身份。,许默的话倒并不是客套，以华夏国那种严格的管制，用常规手段将一亿五千万这么一笔庞大的资金转回国内，这无异于明摆着告诉华夏军方自己的末日碎片能力者身份。
末日咆哮1_utf8.txt,15410,star_restore,这最后的\*\*\*阶段,在这最后的***阶段，整个第一高中的一切教学资源全部向高考班倾斜，任课教师和近千名高考生们几乎陷入了集体疯狂状态，一个个如同打了长效兴奋剂似的以极高的效率进行着,在这最后的冲刺阶段，整个第一高中的一切教学资源全部向高考班倾斜，任课教师和近千名高考生们几乎陷入了集体疯狂状态，一个个如同打了长效兴奋剂似的以极高的效率进行着关
末日咆哮1_utf8.txt,15410,pinyin_or_other,,在这最后的***阶段，整个第一高中的一切教学资源全部向高考班倾斜，任课教师和近千名高考生们几乎陷入了集体疯狂状态，一个个如同打了长效兴奋剂似的以极高的效率进行着,在这最后的冲刺阶段，整个第一高中的一切教学资源全部向高考班倾斜，任课教师和近千名高考生们几乎陷入了集体疯狂状态，一个个如同打了长效兴奋剂似的以极高的效率进行着关
末日咆哮1_utf8.txt,15964,star_restore,华夏\*\*\*方,许默淡淡一笑：“这或许就要感谢华夏***方了……”,许默淡淡一笑：“这或许就要感谢华夏军方了……”
末日咆哮1_utf8.txt,15964,pinyin_or_other,,许默淡淡一笑：“这或许就要感谢华夏***方了……”,许默淡淡一笑：“这或许就要感谢华夏军方了……”
末日咆哮1_utf8.txt,15972,star_restore,华夏\*\*\*方,“也不知是华夏***方在下很大一盘棋，还是头脑发热出了个昏招，总感觉按照这个趋势发展下去，末日碎片能力者恐怕会越来越多……现在我认识的几个人里面，就有两个受不住,“也不知是华夏军方在下很大一盘棋，还是头脑发热出了个昏招，总感觉按照这个趋势发展下去，末日碎片能力者恐怕会越来越多……现在我认识的几个人里面，就有两个受不住碎片
末日咆哮1_utf8.txt,15972,pinyin_or_other,,“也不知是华夏***方在下很大一盘棋，还是头脑发热出了个昏招，总感觉按照这个趋势发展下去，末日碎片能力者恐怕会越来越多……现在我认识的几个人里面，就有两个受不住,“也不知是华夏军方在下很大一盘棋，还是头脑发热出了个昏招，总感觉按照这个趋势发展下去，末日碎片能力者恐怕会越来越多……现在我认识的几个人里面，就有两个受不住碎片
末日咆哮1_utf8.txt,16310,star_restore,蹲\*\*\*,忽然少女的脚踢到了那把掉落在地上的水果刀，她不由得全身一震，蹲***摸索着将水果刀捡起，艰难的走到了卧室的床边，反转刀尖对准了全身赤裸侧身背对着她的许默的后心。,忽然少女的脚踢到了那把掉落在地上的水果刀，她不由得全身一震，蹲下身摸索着将水果刀捡起，艰难的走到了卧室的床边，反转刀尖对准了全身赤裸侧身背对着她的许默的后心。
末日咆哮1_utf8.txt,16310,pinyin_or_other,,忽然少女的脚踢到了那把掉落在地上的水果刀，她不由得全身一震，蹲***摸索着将水果刀捡起，艰难的走到了卧室的床边，反转刀尖对准了全身赤裸侧身背对着她的许默的后心。,忽然少女的脚踢到了那把掉落在地上的水果刀，她不由得全身一震，蹲下身摸索着将水果刀捡起，艰难的走到了卧室的床边，反转刀尖对准了全身赤裸侧身背对着她的许默的后心。
末日咆哮1_utf8.txt,17348,star_restore,华夏\*\*\*方,白聪无所谓的笑了一下，说道：“按照我们华夏***方的传统，有条件要上，没有条件创造条件也要上……动员普通部队的问题既然只出在对幻境生物的有效杀伤这一点上，那么只,白聪无所谓的笑了一下，说道：“按照我们华夏军方的传统，有条件要上，没有条件创造条件也要上……动员普通部队的问题既然只出在对幻境生物的有效杀伤这一点上，那么只要把
末日咆哮1_utf8.txt,17348,pinyin_or_other,,白聪无所谓的笑了一下，说道：“按照我们华夏***方的传统，有条件要上，没有条件创造条件也要上……动员普通部队的问题既然只出在对幻境生物的有效杀伤这一点上，那么只,白聪无所谓的笑了一下，说道：“按照我们华夏军方的传统，有条件要上，没有条件创造条件也要上……动员普通部队的问题既然只出在对幻境生物的有效杀伤这一点上，那么只要把
末日咆哮1_utf8.txt,18100,star_restore,华夏\*\*\*方,许默终于明白何商泼冷水的理由来源于何处了，电视镜头中的救援部队看似威武雄壮，但所有人身上背的居然都是华夏***方最常见的制式武器，要知道，这次可不同于普通的救援,许默终于明白何商泼冷水的理由来源于何处了，电视镜头中的救援部队看似威武雄壮，但所有人身上背的居然都是华夏军方最常见的制式武器，要知道，这次可不同于普通的救援，如
末日咆哮1_utf8.txt,18100,pinyin_or_other,,许默终于明白何商泼冷水的理由来源于何处了，电视镜头中的救援部队看似威武雄壮，但所有人身上背的居然都是华夏***方最常见的制式武器，要知道，这次可不同于普通的救援,许默终于明白何商泼冷水的理由来源于何处了，电视镜头中的救援部队看似威武雄壮，但所有人身上背的居然都是华夏军方最常见的制式武器，要知道，这次可不同于普通的救援，如
末日咆哮1_utf8.txt,18102,star_restore,华夏\*\*\*方,当然，如果是华夏***方不知道末日生物的恐怖，这种白痴命令的下达倒也说得过去，但有这种可能性吗？那么唯一的解释就是，画面上这些所谓的救援部队都只是个看起来很美的,当然，如果是华夏军方不知道末日生物的恐怖，这种白痴命令的下达倒也说得过去，但有这种可能性吗？那么唯一的解释就是，画面上这些所谓的救援部队都只是个看起来很美的背景
末日咆哮1_utf8.txt,18102,pinyin_or_other,,当然，如果是华夏***方不知道末日生物的恐怖，这种白痴命令的下达倒也说得过去，但有这种可能性吗？那么唯一的解释就是，画面上这些所谓的救援部队都只是个看起来很美的,当然，如果是华夏军方不知道末日生物的恐怖，这种白痴命令的下达倒也说得过去，但有这种可能性吗？那么唯一的解释就是，画面上这些所谓的救援部队都只是个看起来很美的背景
末日咆哮1_utf8.txt,19614,star_restore,蹲\*\*\*,听到何商那带着些许惊讶的声音，许默便知道他一定是发现了什么，急忙走过去蹲***来按照他的指示去查看迅猛龙身上的伤口。,听到何商那带着些许惊讶的声音，许默便知道他一定是发现了什么，急忙走过去蹲下身来按照他的指示去查看迅猛龙身上的伤口。
